class,crop,condition,healthy,path,mean_r,mean_g,mean_b,std_r,std_g,std_b,green_ratio,excess_green,redness_index,mean_hue,mean_saturation,mean_value,brightness,laplacian_var,edge_density,gray_std,gray_entropy,corner_std,background_fraction,corner_brightness
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/1637ad84-640c-41e7-9be7-6d8e7769b875___FREC_Scab 3110.JPG,68.5205307006836,92.29671478271484,94.38729858398438,36.26972961425781,29.750356674194336,40.727500915527344,0.37617674469947815,21.685606002807617,-0.11595133692026138,90.8832708864796,95.30680006377551,104.7281568877551,85.06817626953125,208.59070061862792,0.02686543367346939,31.73889402636248,6.339867024092871,72.34567579732737,0.07599250637755102,132.35865162037035
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/6639559d-7af6-40b0-9677-a8dcfe036435___FREC_Scab 3342.JPG,91.44274139404297,104.44270324707031,82.85435485839844,42.26209259033203,34.396873474121094,50.56769943237305,0.40291285514831543,34.58831024169922,-0.07558167725801468,78.80939094387755,83.73491310586735,107.8485331632653,92.91326904296875,365.8621112214977,0.0506218112244898,37.90099012479267,7.091071326095539,21.786593754919647,0.24131058673469388,134.93836805555554
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/7be1e0a3-01d0-40c3-9628-f69952550267___FREC_Scab 3263.JPG,113.07772827148438,125.0459213256836,98.73712158203125,48.413368225097656,40.747657775878906,59.883934020996094,0.3963203728199005,38.27698516845703,-0.06039956584572792,79.08651546556122,92.77369658801021,132.61643016581633,112.28692626953125,2295.45769422246,0.1621890943877551,43.42018611418208,7.333842918652262,57.135611411725456,0.08115433673469388,119.51649305555556
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/444c4ed0-3bee-4059-870a-a15a00f0e37e___FREC_Scab 3067.JPG,122.9259033203125,128.18637084960938,120.8163833618164,38.39788818359375,26.791608810424805,50.33586120605469,0.36003315448760986,12.630440711975098,-0.029677020385861397,95.75286989795919,61.48022959183673,139.26052295918367,123.97622680664062,507.18443049693394,0.0460578762755102,31.793937302734193,6.602076152677981,7.806143768381453,0.5493861607142857,152.27416087962962
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/a15c8e33-6b90-489e-800d-99b3056235c2___FREC_Scab 3466.JPG,109.46161651611328,121.86299896240234,102.72335052490234,36.30644607543945,23.178485870361328,41.18830108642578,0.3794807493686676,31.541034698486328,-0.055473990738391876,91.6387715242347,63.44770408163265,126.8233418367347,111.34932708740234,166.29527327161387,0.03453842474489796,27.994860877639407,6.760804482385014,23.14660705983538,0.34727758290816324,144.16652199074073
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/ef359032-085f-44ba-a63d-493a1724eca4___FREC_Scab 3202.JPG,86.67827606201172,95.86762237548828,114.84026336669922,27.27385902404785,21.18649673461914,41.805850982666016,0.33634939789772034,-9.783283233642578,-0.04604552313685417,102.54007892219387,79.23523198341837,120.27000956632654,99.12872314453125,335.54113239151695,0.03282445790816327,24.157117871147957,6.480115433490462,12.707182278027181,0.5980349170918368,113.10503472222221
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/3f65aa69-06c9-423f-ac7a-e2ab6edf63ca___FREC_Scab 3360.JPG,113.35062408447266,117.81340026855469,98.90471649169922,32.50810623168945,24.22726821899414,38.694480895996094,0.36774078011512756,23.37145233154297,-0.02464916929602623,101.96952726403062,62.98646763392857,123.87531887755102,110.02291107177734,100.04836584557496,0.01963089923469388,27.10255302100421,6.510093657759327,24.08703099399936,0.4125279017857143,130.74479166666666
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260.JPG,90.1457290649414,95.4668960571289,82.39903259277344,40.4710693359375,35.98309326171875,43.60448455810547,0.36663007736206055,18.38903045654297,-0.03189080208539963,86.00358737244898,71.10287786989795,102.71739477040816,89.33721923828125,96.3294441258098,0.018435108418367346,36.96127237847858,6.448099110154525,70.61242353321445,0.06766183035714286,143.67057291666666
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/b2567b00-d781-4177-9c3f-6a7b9f47941f___FREC_Scab 3414.JPG,91.24996185302734,96.34217834472656,86.17432403564453,24.430097579956055,17.014644622802734,28.787857055664062,0.3617900609970093,15.260064125061035,-0.030002107843756676,106.90780452806122,52.98710538903061,101.34504544005102,91.25548553466797,316.3661795286078,0.02236128826530612,19.049893241630993,6.137047580983673,17.532384072113242,0.6254982461734694,102.62239583333333
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/162d8ca4-7cd3-46f1-904f-09721df3e498___FREC_Scab 3336.JPG,109.52783966064453,125.11712646484375,117.10913848876953,45.1402473449707,32.78255844116211,57.271419525146484,0.3770219087600708,23.59727668762207,-0.07007518410682678,88.10036670918367,72.40547273596938,137.39164142219389,117.2513656616211,541.1855220512666,0.057497608418367346,38.250948473255846,7.085723957544522,38.197594294941915,0.19092793367346939,138.5771122685185
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/bbcecb36-bad4-4aa5-812b-00a402427943___FREC_Scab 3279.JPG,113.69252014160156,116.82832336425781,112.60040283203125,48.69708251953125,42.451560974121094,57.6264762878418,0.3530340790748596,7.363719940185547,-0.019330376759171486,97.09478635204081,56.917649872448976,126.79735331632654,114.37374877929688,1093.3403723993583,0.08539939413265306,45.2169353099873,6.899728835373566,26.296184963301215,0.47229751275510207,160.05787037037035
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/8727408d-c5b9-41c4-abd7-dd8e6978efff___FREC_Scab 2995.JPG,91.25169372558594,101.4795913696289,88.44985961914062,51.37276077270508,41.16979217529297,61.90419387817383,0.3961904048919678,23.257633209228516,-0.07721602916717529,83.71556122448979,89.8959661989796,110.23696588010205,93.72705078125,610.3540009157404,0.058514030612244895,45.771318556703484,7.288165111289452,21.292551362555802,0.2864516900510204,144.99479166666666
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/9fd8d7c3-3321-49fc-a7dc-165ccc353c78___FREC_Scab 3177.JPG,85.06138610839844,110.73086547851562,96.11758422851562,27.57086944580078,23.62333106994629,36.433204650878906,0.3921748995780945,40.28276443481445,-0.10472726821899414,84.5018534757653,80.70936304209184,118.62657445790816,97.30327606201172,100.72770963396344,0.02024872448979592,23.788635200671493,6.539331203257338,30.677918734619325,0.3533960459183674,112.71903935185185
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329.JPG,108.42932891845703,122.0155258178711,119.3945541381836,51.945640563964844,40.550445556640625,68.03165435791016,0.3832564353942871,16.207170486450195,-0.0786445215344429,89.13588169642857,79.75657684948979,137.4454121492347,116.61312103271484,205.64515958513533,0.029496173469387755,46.31155184980518,7.0502888332948315,32.84803576828228,0.1741669323979592,141.0144675925926
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/76e50482-74b2-468f-8556-7669e1682f1e___FREC_Scab 3323.JPG,98.96173095703125,111.0489501953125,111.35377502441406,30.686246871948242,22.458995819091797,39.35390090942383,0.35780662298202515,11.78238582611084,-0.053406715393066406,92.4350286989796,63.16099330357143,124.13639987244898,107.1214828491211,941.6189601871183,0.06080596301020408,25.529948622570245,6.629877905013112,14.012030011899292,0.4526267538265306,125.31293402777779
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/ed33dbe0-edc4-4ad8-85c2-0495f384e3fe___FREC_Scab 3467.JPG,98.50023651123047,107.96153259277344,88.41851043701172,36.27733612060547,23.875812530517578,41.25396728515625,0.385589599609375,29.004323959350586,-0.05538710206747055,94.57595264668367,73.00290975765306,113.5484693877551,98.29342651367188,270.43197571461724,0.03479751275510204,28.435084251105856,6.801640000684631,24.93197447451355,0.3461216517857143,121.75651041666667
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/82488f15-ffb8-495f-b09f-3810e447681a___FREC_Scab 3007.JPG,96.02140808105469,107.09110260009766,106.61294555664062,34.260528564453125,28.59357452392578,49.39251708984375,0.36101147532463074,11.5478515625,-0.05107491835951805,85.81758211096938,76.77527104591837,122.01245615433673,103.24181365966797,453.0613075452564,0.05640146683673469,31.090857970158517,6.849735509552074,27.902205233557094,0.20063376913265307,131.4369212962963
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/6b5e1187-9b7b-4b4c-912f-b2175619f35f___FREC_Scab 3121.JPG,89.58940887451172,116.58071899414062,122.22714233398438,32.13823318481445,24.63861656188965,54.08890151977539,0.37330275774002075,21.344886779785156,-0.10201266407966614,89.3206712372449,91.7681959502551,134.91759008290816,109.46575164794922,176.47507424376397,0.02285953443877551,29.38459335573778,6.5586244694315505,10.774377203619984,0.40981744260204084,142.54890046296296
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/78f8b36a-5126-4105-9699-39387015452f___FREC_Scab 2983.JPG,104.98321533203125,116.1971664428711,101.35858154296875,48.54933166503906,40.3004264831543,58.66209030151367,0.3837066888809204,26.052536010742188,-0.06172018498182297,83.9892578125,82.7454759247449,125.77666613520408,107.51298522949219,2024.3397837316727,0.14831792091836735,43.51215445065594,7.378584808131354,27.41024150519354,0.23557079081632654,162.22974537037035
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/91decba3-10b0-4d3e-974c-bcc7729e867d___FREC_Scab 3527.JPG,112.49844360351562,114.81268310546875,117.30500793457031,40.30553436279297,35.48796463012695,42.80005645751953,0.33798953890800476,-0.1780931055545807,-0.016077101230621338,106.04904735331633,47.44545200892857,125.70603475765306,114.8720474243164,1202.3385649823688,0.08149314413265306,36.868275250341185,6.936256245431373,25.109710223891483,0.44949776785714285,134.26157407407408
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/5b74fa7a-008d-42b2-b8c0-07bd4642153a___FREC_Scab 3162.JPG,98.11093139648438,118.79952239990234,128.83973693847656,37.48735427856445,32.77742385864258,61.84318161010742,0.36516162753105164,10.648377418518066,-0.08166077733039856,92.24816645408163,86.4974290497449,141.3887316645408,115.25006866455078,162.98362805296213,0.036053093112244895,36.59147951588329,6.765010909946801,29.1295556011583,0.38480548469387754,141.6351273148148
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/154842bb-6ee3-4176-9007-cf7a43cfe140___FREC_Scab 3434.JPG,88.1218490600586,83.49745178222656,72.3779296875,28.951431274414062,24.53887939453125,39.60310363769531,0.3584917485713959,6.4951171875,0.00911616999655962,106.7327806122449,81.78890306122449,92.30014349489795,81.33241271972656,102.10312091067948,0.020746970663265307,26.50432189822354,6.609173450390486,41.07567572390875,0.3288026147959184,84.54947916666667
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/8c71b810-5fe3-415e-863b-6bb0b1fb1455___FREC_Scab 3221.JPG,121.27500915527344,125.10477447509766,120.4885025024414,29.114261627197266,25.192087173461914,42.719688415527344,0.3493121862411499,8.446029663085938,-0.016521524637937546,102.00751355229592,54.286690848214285,136.08657525510205,122.28943634033203,296.8201118780642,0.04356664540816327,26.76101273218641,6.594556787673666,12.385219480304755,0.5603475765306123,137.36328125
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/6a1f119d-d210-4a87-b17f-699436b82bef___FREC_Scab 3025.JPG,115.19208526611328,119.24557495117188,108.56893920898438,33.21320343017578,29.371583938598633,49.616092681884766,0.35856565833091736,14.730130195617676,-0.02062040939927101,87.39086415816327,78.70310507015306,132.63113839285714,114.33554077148438,1225.661666088033,0.10076530612244898,30.5806939479082,6.646639895904823,54.011106424968226,0.1893933354591837,112.01591435185185
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/7c0710e7-2ad4-44c4-a6f6-ffeb5573f8e7___FREC_Scab 3208.JPG,106.9471664428711,116.09356689453125,118.53948211669922,40.91556167602539,44.03648376464844,42.88398742675781,0.3385660946369171,6.700494289398193,-0.031159963458776474,93.80893255739795,71.36906090561224,133.84562340561226,113.86006927490234,1010.3046284218424,0.07880261479591837,41.1893784586284,7.012031755465804,13.762368986903718,0.37424266581632654,130.46730324074073
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/b3b884bb-55ff-42dd-81d6-d8260acd4ad5___FREC_Scab 3281.JPG,108.41192626953125,122.75064086914062,115.93608856201172,41.07017517089844,33.02729415893555,52.94980239868164,0.3696783781051636,21.153261184692383,-0.05926448479294777,89.54326769770408,67.8919602997449,135.45886479591837,115.6995620727539,405.72710121437586,0.04920679209183673,36.060200347438325,6.844147205056267,20.164639754121946,0.3762954400510204,144.51765046296296
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/3636b2d7-b888-437b-b4e3-a8af4bb62763___FREC_Scab 3148.JPG,91.5195083618164,116.36148834228516,113.47389221191406,24.748563766479492,19.170503616333008,42.93124771118164,0.37290626764297485,27.729572296142578,-0.08830630034208298,84.9332350127551,80.63922991071429,129.0396803252551,107.11829376220703,151.42687118535042,0.022999043367346938,22.19443804188644,6.327374470006846,21.61208176685577,0.234375,132.1846064814815
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/ade2b601-d2ea-4f5b-afc2-2c88aefea6b6___FREC_Scab 3464.JPG,73.8985595703125,91.19094848632812,73.94407653808594,30.757089614868164,21.413978576660156,36.37957000732422,0.4043487310409546,34.53926086425781,-0.10139572620391846,81.14821827168367,77.67797353316327,95.0243144132653,79.67786407470703,150.378951816249,0.024453922193877552,24.809596157488098,6.4892459136863465,7.385000001195934,0.31845902423469385,112.58347800925925
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,76.41942596435547,100.26618194580078,113.1886978149414,26.927570343017578,20.573593139648438,48.50728988647461,0.36429911851882935,10.924246788024902,-0.102033331990242,93.33101482780613,98.64921476403062,121.57993861607143,96.62477111816406,123.39147116968107,0.015345982142857142,24.9318389541719,6.3334028707764,29.60284100421883,0.4567123724489796,112.15914351851852
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/64e20068-6685-4a30-a812-fd817117d628___FREC_Scab 3485.JPG,94.77027130126953,109.1014404296875,111.97640228271484,19.595592498779297,16.789623260498047,28.407520294189453,0.3506980836391449,11.45621395111084,-0.051843371242284775,91.59548389668367,66.73563058035714,123.72538663903062,105.28270721435547,168.79042464680893,0.027463329081632654,16.035464323465682,6.009623208466667,19.580640898373492,0.4831393494897959,112.14612268518518
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/795c112f-bd6c-4d70-8986-b1c2fb62cbf2___FREC_Scab 3384.JPG,100.29087829589844,109.05313110351562,107.43981170654297,43.78136444091797,35.573204040527344,56.754798889160156,0.3686755299568176,10.375577926635742,-0.05500398203730583,92.46803252551021,71.95776865433673,122.67020089285714,105.5946044921875,324.10479590754767,0.04723373724489796,39.510132914442025,6.902153660676451,48.05794673269381,0.22879464285714285,126.34273726851852
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/ced72cdb-0358-420c-abdd-1c94ba303435___FREC_Scab 3217.JPG,112.47032165527344,117.34358978271484,107.66914367675781,46.31346130371094,36.547088623046875,54.587764739990234,0.3643876016139984,14.547712326049805,-0.03556867316365242,97.55117984693878,78.48216278698979,130.4518893494898,112.49435424804688,1279.1149521032905,0.07888233418367346,39.38417675648102,7.1347717887608475,51.17402178562899,0.029854910714285716,102.69343171296298
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/a31b7944-c213-4b83-a586-004d0522e355___FREC_Scab 3341.JPG,124.03421783447266,129.38096618652344,110.9491195678711,61.0462532043457,50.97359085083008,68.75899505615234,0.38577064871788025,23.778579711914062,-0.044560231268405914,89.78144929846938,78.06600765306122,135.92713647959184,121.45475769042969,1298.2138776973802,0.07981903698979592,55.35958967587225,7.520624426371985,37.681601285050725,0.12779017857142858,158.81828703703704
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/d94dd9a8-f2ad-45c4-bf45-3a361f5e2efa___FREC_Scab 3442.JPG,107.3018798828125,113.16547393798828,112.1806411743164,24.662273406982422,20.883325576782227,38.10538864135742,0.3476857841014862,6.848433494567871,-0.02441730536520481,95.43817761479592,64.4874043367347,127.96540178571429,110.8826675415039,260.22369214287903,0.027881855867346938,21.45087234230792,6.3951600628073715,13.333366455014477,0.40469547193877553,138.15653935185185
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/c84037f0-a9ba-46fc-9e44-ca67914ae7d0___FREC_Scab 3171.JPG,92.7275390625,99.08769226074219,95.9424057006836,28.271987915039062,25.167072296142578,41.47119903564453,0.3541329801082611,9.505440711975098,-0.02961151674389839,95.24204799107143,76.77106584821429,112.70709103954081,95.9192123413086,180.7775484944621,0.03394052933673469,25.61398306615362,6.3534899581255635,39.93467611221434,0.27656648596938777,129.6494502314815
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/59c9641b-c84e-4595-8f2c-13b5f914aa4a___FREC_Scab 3060.JPG,117.6307601928711,134.87557983398438,104.9443588256836,47.48091125488281,42.17253875732422,56.91442108154297,0.39233553409576416,47.17604064941406,-0.06676056236028671,78.76363201530613,89.69784359056122,142.35700334821428,119.15021514892578,920.3407668717847,0.06893734056122448,43.2039763431403,7.165904031072515,57.546717170080655,0.009127869897959183,122.15740740740739
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/63e1d796-f00e-4c24-9871-2eae6f9c9ced___FREC_Scab 3078.JPG,123.55765533447266,134.17958068847656,115.13288879394531,49.24074935913086,36.211517333984375,59.69565200805664,0.377412885427475,29.66862678527832,-0.05013388395309448,92.81443319515306,74.96851084183673,142.5540696747449,124.29004669189453,1078.629499909283,0.06078603316326531,41.369412867007995,6.950387214219699,58.21978607799432,0.07880261479591837,135.7064525462963
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/48420763-bd18-49b4-9ab4-69319b5733f2___FREC_Scab 3201.JPG,83.48353576660156,99.55913543701172,123.53850555419922,24.673927307128906,20.564781188964844,39.64739227294922,0.33560091257095337,-7.903778553009033,-0.06541209667921066,102.61734693877551,90.3858418367347,127.82950015943878,102.1937255859375,221.55025315830875,0.032884247448979595,22.52049645517811,6.465328596750002,20.61722276070198,0.5887874681122449,116.65002893518518
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/a8037811-6ce4-4611-ace1-1b6492374135___FREC_Scab 3126.JPG,93.47550964355469,108.85628509521484,120.59120178222656,29.339811325073242,23.642976760864258,42.69877624511719,0.3466550409793854,3.645866632461548,-0.05890008062124252,97.87224968112245,73.68325494260205,128.4315808354592,107.64099884033203,199.2858731870798,0.025430484693877552,25.948719294614143,6.646080555544362,43.42177363538625,0.4114516900510204,125.203125
Apple___Apple_scab,Apple,Apple scab,False,/home/hamse/ML/crop-disease-mlops/data/train/Apple___Apple_scab/af598e54-dae1-47e5-aefc-0b0a419dfa07___FREC_Scab 3211.JPG,138.95138549804688,147.84759521484375,126.02961730957031,50.56184005737305,59.69026565551758,48.02887725830078,0.35494714975357056,30.71418571472168,-0.020234176889061928,86.64295679209184,68.62864716198979,158.1253587372449,137.60952758789062,1015.2388155936003,0.09261399872448979,53.46251876354776,7.358627049002312,33.50804310058584,0.27828045280612246,120.3208912037037
